#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
64,Adam Dudzinski,,,,"Post Up, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:14.7,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,8:29,"Keegan Ocorr, Adam Dudzinski",24 Andrew Cowan > Post-Up > Flash Middle > Defense Commits > Ball Delivered > 33 Adam Dudzinski > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
65,Jackson Otis,,,,"Spot Up, 2FGM, Assist",Make 2 Pts,00:00:20.6,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,8:10,"Jackson Otis, Keegan Ocorr",25 Jackson Otis > Spot-Up > No Dribble Jumper > Guarded > Medium/17' to <3p > Make 2 Pts,
66,Gavin Macaulay,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:26.1,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,7:45,"Gavin Macaulay, Keegan Ocorr",13 Gavin Macaulay > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
67,Keegan Ocorr,,,,Foul,Non Shooting Foul,00:00:10.0,,,,SLS@RIT,02/02/2024,1,,Gavin Macaulay,1 Keegan Ocorr > Non Possession > Non Shooting Foul,
68,Mark Osime,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:22.9,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,7:26,"Mark Osime, Keegan Ocorr",23 Mark Osime > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
69,Trey Syroka,,,,"Spot Up, 2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:18.7,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,7:12,"Trey Syroka, Josiah Turner",2 Trey Syroka > Spot-Up > Drives Left > To Basket > Miss 2 Pts,
70,Aiden Macaulay,,,,"Off Reb, Off Reb",Run Offense,00:00:08.7,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Aiden Macaulay,23 Aiden Macaulay > Offensive Rebound > Long > Run Offense,
71,Aiden Macaulay,,,,"Off Screen, 2FGm, Def Reb",Miss 2 Pts,00:00:20.3,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,6:56,"Jackson Otis, Aiden Macaulay",23 Aiden Macaulay > Off Screen > To Shooter's Right > Straight > To Basket > Miss 2 Pts,
72,Brody Brown,,,,"Spot Up, 3FGm",Miss 3 Pts,00:00:26.3,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,6:37,Brody Brown,12 Brody Brown > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
73,Josiah Turner,,,,"Off Reb, Off Reb, Foul",Run Offense,00:00:07.4,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,"Gavin Macaulay, Josiah Turner",33 Josiah Turner > Offensive Rebound > Short > Run Offense,
74,Keegan Ocorr,,,,,Miss 3 Pts,00:00:30.7,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,6:34,Keegan Ocorr,1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
75,Adam Dudzinski,,,,Foul,Foul,00:00:25.9,,,,SLS@RIT,02/02/2024,1,6:06,Jackson Otis,33 Adam Dudzinski > No Play Type > Foul,
76,Adam Dudzinski,,,,FTM,Free Throw,00:00:05.8,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Adam Dudzinski,33 Adam Dudzinski > Non Possession > Free Throw,
77,Adam Dudzinski,,,,"FTm, Def Reb",Free Throw,00:00:07.9,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,"Adam Dudzinski, Chase Dickens",33 Adam Dudzinski > Non Possession > Free Throw,
78,Chase Dickens,,,,"Spot Up, 3FGm",Miss 3 Pts,00:00:29.6,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,5:28,Chase Dickens,11 Chase Dickens > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
79,Keegan Ocorr,,,,"Off Reb, Off Reb",Run Offense,00:00:07.3,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Keegan Ocorr,1 Keegan Ocorr > Offensive Rebound > Long > Run Offense,
80,Zac Ditzel,,,,,Miss 2 Pts,00:00:14.0,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Zac Ditzel,20 Zac Ditzel > Cut > Flash > Miss 2 Pts,
81,Zac Ditzel,,,,"Off Reb, 2FGm, Off Reb",Miss 2 Pts,00:00:09.6,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,5:23,Zac Ditzel,20 Zac Ditzel > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,
82,Zac Ditzel,,,,"Off Reb, Off Reb",Run Offense,00:00:06.9,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Zac Ditzel,20 Zac Ditzel > Offensive Rebound > Short > Run Offense,
83,Brody Brown,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:27.5,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,5:05,"Chase Dickens, Brody Brown",12 Brody Brown > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Make 3 Pts,
