Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Jake Walsh,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Jackson Otis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,3pmi,Dribble Jumper,Joey Skoric,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,26,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,Turnover,N/A,Brody Brown,PNR,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,28,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,To Basket,Jake Walsh,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Matt Caggiano,Iso,Left,N/A,Mark Osime,Spot Ups,Straight,Drive,Liberty League,Liberty League,32,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,35,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,36,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Jake Walsh,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,37,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,PNR,High,Off,Josiah Turner,P&R Roll Man,Right,Pop,Liberty League,Liberty League,38,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,40,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,Turnover,N/A,Brody Brown,PNR,Right,Off,Matt Caggiano,Spot Ups,Left,Drive,Liberty League,Liberty League,42,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Jake Walsh,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Turnover,N/A,Alexander Nunn,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,44,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,45,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Dillon McCafferty,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,47,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,48,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Prince Shyllon,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,53,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,55,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Prince Shyllon,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,56,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,57,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Nick Padilla,PNR,Right,Off,Jack LaGarde,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,58,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,59,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,To Basket,Nick Padilla,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,60,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,Turnover,To Basket,Josiah Turner,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,63,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Jack LaGarde,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,64,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Post,Right,Right Shoulder,Chase Dickens,Spot Ups,Left,Drive,Liberty League,Liberty League,65,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Jackson Otis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,66,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,3pmi,Dribble Jumper,Nick Padilla,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,67,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,68,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,To Basket,Nick Padilla,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,69,1.0,2024
