Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Bryce Stuart,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,52,4.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Sebastian Medina,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,53,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pmi,To Basket,Aiden Harris,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,54,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,57,4.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Jadi Cunningham Jr.,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,58,4.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,N/A,Carter Reese,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,60,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Luke Adams,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,61,4.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Aiden Harris,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,62,4.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,William Miller,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,64,1.0,2025
VC,ONU,Vassar Brewers,2pMa,To Basket,Eric Zhang,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,65,1.0,2025
