index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
72,SGK,RIT,SUNY Geneseo Knights,2pmi,To Basket,Sebastian Pacheco,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Empire 8,Liberty League,73,1.0,2025-01-03
74,SGK,RIT,SUNY Geneseo Knights,3pmi,No Dribble Jumper,Trevor Hofer,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,75,4.0,2025-01-03
75,SGK,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Empire 8,Liberty League,76,1.0,2025-01-03
76,SGK,RIT,SUNY Geneseo Knights,Turnover,N/A,Trevor Hofer,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,77,1.0,2025-01-03
77,SGK,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,PNR,High,Off,Chase Dickens,Spot Ups,N/A,Shot,Empire 8,Liberty League,78,4.0,2025-01-03
78,SGK,RIT,SUNY Geneseo Knights,2pmi,To Basket,James Burton,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Empire 8,Liberty League,79,1.0,2025-01-03
80,SGK,RIT,SUNY Geneseo Knights,2pMa,To Basket,Justin Yearwood,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Empire 8,Liberty League,81,1.0,2025-01-03
81,SGK,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,82,4.0,2025-01-03
82,SGK,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Brock Bowen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,83,1.0,2025-01-03
85,SGK,RIT,SUNY Geneseo Knights,3pmi,No Dribble Jumper,Michael Gentile,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,86,4.0,2025-01-03
87,SGK,RIT,SUNY Geneseo Knights,2pMa,To Basket,Colin Gentile,Post,Middle,Right Shoulder,N/A,N/A,N/A,N/A,Empire 8,Liberty League,88,1.0,2025-01-03
88,SGK,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Iso,Left,N/A,Brock Bowen,Spot Ups,Right,Drive,Empire 8,Liberty League,89,1.0,2025-01-03
89,SGK,RIT,SUNY Geneseo Knights,2pmi,To Basket,Robert Perocolosi,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Empire 8,Liberty League,90,1.0,2025-01-03
