Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
SLS,OST,St. Lawrence Saints,2pmi,Dribble Jumper,Dan Anderson,PNR,High,Off,Adam Dudzinski,Spot Ups,Left,Drive,Liberty League,SUNYAC,164,2.0,2025
SLS,OST,Oswego State Lakers,Turnover,N/A,Xavier Allen,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,165,1.0,2025
SLS,OST,St. Lawrence Saints,3pMa,Dribble Jumper,Adam Dudzinski,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,166,4.0,2025
SLS,OST,Oswego State Lakers,3pmi,Dribble Jumper,Ahkee Anderson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,167,4.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Dan Anderson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,169,1.0,2025
SLS,OST,Oswego State Lakers,Foul,N/A,Cole Kattan,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,170,1.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Adam Dudzinski,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,173,4.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Xavier Allen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,174,4.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,PNR,High,Away,Gavin Macaulay,Spot Ups,N/A,Shot,Liberty League,SUNYAC,175,4.0,2025
SLS,OST,St. Lawrence Saints,3pmi,Dribble Jumper,Aiden Macaulay,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,176,4.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Gary Mclane,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,177,1.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Deacon Judd,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,178,1.0,2025
SLS,OST,St. Lawrence Saints,3pmi,Dribble Jumper,Dan Anderson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,179,4.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Xavier Allen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,180,4.0,2025
SLS,OST,St. Lawrence Saints,Foul,To Basket,Adam Dudzinski,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,182,1.0,2025
SLS,OST,Oswego State Lakers,Turnover,N/A,Ahkee Anderson,Spot Ups,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,185,1.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Aiden Macaulay,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,186,1.0,2025
SLS,OST,Oswego State Lakers,Foul,To Basket,Gary Mclane,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,187,1.0,2025
SLS,OST,,Foul,N/A,Adam Dudzinski,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,191,1.0,2025
SLS,OST,Oswego State Lakers,3pmi,Dribble Jumper,Xavier Allen,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,193,4.0,2025
