index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
63,SKD,Bar,Skidmore Thoroughbreds,2pmi,To Basket,Hakeem Daphnis,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,64,1.0,2025-01-24
64,SKD,Bar,Bard College,2pmi,To Basket,Rowan Heinze,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,65,1.0,2025-01-24
66,SKD,Bar,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Hakeem Daphnis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,67,4.0,2025-01-24
67,SKD,Bar,Bard College,3pmi,No Dribble Jumper,Ahmad Rauf,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,68,4.0,2025-01-24
68,SKD,Bar,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Aidan Roy,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,69,2.0,2025-01-24
70,SKD,Bar,Skidmore Thoroughbreds,2pmi,N/A,Alexei Downie,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,71,1.0,2025-01-24
71,SKD,Bar,Bard College,2pmi,To Basket,Rowan Heinze,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,72,1.0,2025-01-24
72,SKD,Bar,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Aidan Roy,PNR,Right,Off,Fumani Sithole,Spot Ups,N/A,Shot,Liberty League,Liberty League,73,4.0,2025-01-24
74,SKD,Bar,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Charlie Fantom,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,75,4.0,2025-01-24
75,SKD,Bar,Bard College,3pMa,No Dribble Jumper,Jalen Umstead,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,76,4.0,2025-01-24
76,SKD,Bar,Skidmore Thoroughbreds,Foul,Dribble Jumper,Aidan Roy,PNR,Left,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,77,4.0,2025-01-24
80,SKD,Bar,Bard College,2pmi,To Basket,Lucas Tovar,PNR,Right,Off,Jalen Umstead,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,81,1.0,2025-01-24
81,SKD,Bar,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Aidan Roy,Iso,Right,N/A,Charlie Fantom,Spot Ups,N/A,Shot,Liberty League,Liberty League,82,4.0,2025-01-24
82,SKD,Bar,Bard College,2pmi,To Basket,Laz Panagiotounis,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,83,1.0,2025-01-24
83,SKD,Bar,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Nick Padilla,PNR,Right,Off,Aidan Roy,Spot Ups,Left,Drive,Liberty League,Liberty League,84,3.0,2025-01-24
84,SKD,Bar,Bard College,Turnover,N/A,Lucas Tovar,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,85,1.0,2025-01-24
85,SKD,Bar,Skidmore Thoroughbreds,Foul,To Basket,Nick Padilla,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,86,1.0,2025-01-24
88,SKD,Bar,Bard College,Foul,To Basket,Max Frei,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,89,1.0,2025-01-24
91,SKD,Bar,Skidmore Thoroughbreds,3pmi,Dribble Jumper,Nick Padilla,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,92,4.0,2025-01-24
93,SKD,Bar,Bard College,2pmi,Drop Step,Laz Panagiotounis,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,94,1.0,2025-01-24
94,SKD,Bar,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Joey Skoric,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,95,4.0,2025-01-24
96,SKD,Bar,Bard College,3pMa,No Dribble Jumper,Lucas Tovar,PNR,High,Off,Max Frei,Spot Ups,N/A,Shot,Liberty League,Liberty League,97,4.0,2025-01-24
97,SKD,Bar,Skidmore Thoroughbreds,2pMa,To Basket,Nick Padilla,PNR,High,Off,Jack LaGarde,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,98,1.0,2025-01-24
98,SKD,Bar,Bard College,2pmi,To Basket,Sean Wilcox,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,99,1.0,2025-01-24
99,SKD,Bar,Bard College,2pmi,To Basket,Sean Wilcox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,100,1.0,2025-01-24
100,SKD,Bar,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Aidan Roy,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,101,4.0,2025-01-24
101,SKD,Bar,Bard College,2pMa,To Basket,Lucas Tovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,102,1.0,2025-01-24
102,SKD,Bar,Skidmore Thoroughbreds,2pmi,To Basket,Nick Padilla,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,103,1.0,2025-01-24
103,SKD,Bar,Bard College,3pMa,No Dribble Jumper,Sean Wilcox,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,104,4.0,2025-01-24
104,SKD,Bar,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Nick Padilla,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,105,3.0,2025-01-24
106,SKD,Bar,Bard College,Turnover,N/A,Ahmad Rauf,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,107,1.0,2025-01-24
107,SKD,Bar,Skidmore Thoroughbreds,2pmi,To Basket,Charlie Fantom,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,108,1.0,2025-01-24
109,SKD,Bar,Skidmore Thoroughbreds,2pmi,To Basket,Aidan Roy,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,110,1.0,2025-01-24
110,SKD,Bar,Skidmore Thoroughbreds,Foul,To Basket,Joey Skoric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,111,1.0,2025-01-24
113,SKD,Bar,Bard College,3pmi,No Dribble Jumper,Sean Wilcox,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,114,4.0,2025-01-24
114,SKD,Bar,Skidmore Thoroughbreds,2pMa,To Basket,Alexei Downie,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,115,1.0,2025-01-24
115,SKD,Bar,Bard College,Turnover,N/A,Rowan Heinze,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,116,1.0,2025-01-24
119,SKD,Bar,Bard College,2pmi,To Basket,Laz Panagiotounis,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,120,1.0,2025-01-24
120,SKD,Bar,Skidmore Thoroughbreds,2pMa,To Basket,Aidan Roy,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,121,1.0,2025-01-24
121,SKD,Bar,Bard College,3pMa,No Dribble Jumper,Laz Panagiotounis,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,122,4.0,2025-01-24
