index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,VC,MSM,Mount St. Mary College Blue Knights,2pMa,To Basket,Ryan Graham,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,1,1.0,2024-11-23
2,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,3,4.0,2024-11-23
3,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Ryan Graham,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,4,1.0,2024-11-23
4,VC,MSM,Vassar Brewers,2pmi,To Basket,Kreekor Karageuzian,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,5,1.0,2024-11-23
5,VC,MSM,Mount St. Mary College Blue Knights,3pMa,No Dribble Jumper,Ryan Graham,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,6,4.0,2024-11-23
6,VC,MSM,Vassar Brewers,2pMa,To Basket,Nathan Denham,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,7,1.0,2024-11-23
7,VC,MSM,Mount St. Mary College Blue Knights,Turnover,N/A,Connor Cyran,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,8,1.0,2024-11-23
8,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,9,4.0,2024-11-23
10,VC,MSM,Vassar Brewers,2pmi,To Basket,Sebastian Medina,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,11,1.0,2024-11-23
11,VC,MSM,Vassar Brewers,2pMa,To Basket,Nathan Denham,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,12,1.0,2024-11-23
12,VC,MSM,Mount St. Mary College Blue Knights,Turnover,N/A,Ryan Graham,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,13,1.0,2024-11-23
13,VC,MSM,Vassar Brewers,Turnover,N/A,Nathan Denham,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,14,1.0,2024-11-23
14,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Josiah Jones,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,1.0,2024-11-23
15,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Matthew Walsh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,16,1.0,2024-11-23
16,VC,MSM,Vassar Brewers,2pmi,To Basket,Avery Lee,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,17,1.0,2024-11-23
18,VC,MSM,Vassar Brewers,Foul,To Basket,Shea Fitzgerald,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,19,1.0,2024-11-23
21,VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,Brendan Graham,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,22,4.0,2024-11-23
22,VC,MSM,Vassar Brewers,2pMa,To Basket,Avery Lee,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,1.0,2024-11-23
