Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Gerrad Beaubrun,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,43,1.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Aidan Holmes,PNR,Left,Off,Laurence Brady,P&R Roll Man,Left,Pop,Liberty League,SUNYAC,44,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pMa,To Basket,Joel Davis,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,45,1.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Jose Padilla,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,46,1.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Chris Leysath,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,48,1.0,2025
IC,SCD,SUNY Cortland Dragons,Foul,To Basket,Gerrad Beaubrun,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,49,1.0,2025
IC,SCD,Ithaca College,Foul,To Basket,Logan Wendell,Iso,Left,N/A,Jaylon O'Neal,Cuts,N/A,Basket,Liberty League,SUNYAC,52,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Kendrick Wilson,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,56,1.0,2025
IC,SCD,Ithaca College,3pmi,No Dribble Jumper,Thomas Mckiernan,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,57,4.0,2025
IC,SCD,Ithaca College,Turnover,N/A,Jaylon O'Neal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,58,1.0,2025
IC,SCD,SUNY Cortland Dragons,Foul,To Basket,Gerrad Beaubrun,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,59,1.0,2025
IC,SCD,Ithaca College,2pMa,To Basket,Chris Leysath,Post,Middle,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,62,1.0,2025
IC,SCD,SUNY Cortland Dragons,Turnover,N/A,Kendrick Wilson,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,63,1.0,2025
IC,SCD,Ithaca College,Foul,To Basket,Aidan Holmes,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,65,1.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,No Dribble Jumper,Kendrick Wilson,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,68,4.0,2025
IC,SCD,Ithaca College,Turnover,N/A,Jaylon O'Neal,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,69,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pMa,To Basket,Kendrick Wilson,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,70,1.0,2025
IC,SCD,Ithaca College,Turnover,N/A,Chris Leysath,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,71,1.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,No Dribble Jumper,Gaige Armbrewster,PNR,Right,Off,Kendall Arcuri,P&R Roll Man,N/A,Slips,Liberty League,SUNYAC,72,4.0,2025
IC,SCD,SUNY Cortland Dragons,Turnover,N/A,Joel Davis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,73,1.0,2025
IC,SCD,Ithaca College,Foul,To Basket,Aidan Holmes,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,74,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Kendall Arcuri,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,77,1.0,2025
IC,SCD,Ithaca College,2pMa,To Basket,Chris Leysath,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,78,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Joel Davis,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,79,1.0,2025
IC,SCD,Ithaca College,Turnover,N/A,Logan Wendell,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,80,1.0,2025
