#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
67,Jordan Cain,,,,"3FGM, Assist",Make 3 Pts,00:00:12.7,,,Utica,HOB@UTI,12/16/2024,1,4:17,"Jordan Cain, Damien Call","Iso, Spot Up",,15 Damien Call > ISO > Top > Drives Left > Defense Commits > Ball Delivered > 13 Jordan Cain > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
68,Carter Meshanic,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:26.7,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,3:50,"Carter Meshanic, Liam Teague","P&R BH, P&R Roll Man",,55 Aidan Rodgers > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Carter Meshanic > P&R Roll Man > Rolls to Basket > Miss 2 Pts
69,Dayion Thompson,,,,3FGm,Miss 3 Pts,00:00:28.7,,,Utica,HOB@UTI,12/16/2024,1,3:31,Dayion Thompson,Spot Up,,1 Dayion Thompson > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
70,Hagen Foley,,,,Off Reb,Run Offense,00:00:06.5,,,Utica,HOB@UTI,12/16/2024,1,,Hagen Foley,Off Reb,,0 Hagen Foley > Offensive Rebound > Long > Run Offense
71,Hagen Foley,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.5,,,Utica,HOB@UTI,12/16/2024,1,3:17,"Hagen Foley, Monty Nedd",Iso,,0 Hagen Foley > ISO > Top > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
72,Monty Nedd,,,,"Foul, Turnover, Steal",Turnover,00:00:13.8,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,3:09,"Monty Nedd, Hagen Foley, Hunter Meshanic",Transition,,2 Monty Nedd > Transition > Ballhandler > Turnover
73,Liam Teague,,,,"Turnover, Steal",Turnover,00:00:16.6,,,Utica,HOB@UTI,12/16/2024,1,2:52,"Liam Teague, Alex Moesch","P&R BH, P&R Roll Man",,0 Hagen Foley > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Liam Teague > P&R Roll Man > Pick and Pops > Drives Right > Turnover
74,Alex Moesch,,,,2FGM,Make 2 Pts,00:00:12.1,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,2:46,Alex Moesch,Transition,,4 Alex Moesch > Transition > Ballhandler > To Basket > Make 2 Pts
75,Liam Teague,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:23.6,,,Utica,HOB@UTI,12/16/2024,1,2:29,"Liam Teague, Alex Moesch",Off Screen,,22 Liam Teague > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
76,Dorian Paki,,,,2FGm,Miss 2 Pts,00:00:25.1,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,2:09,Dorian Paki,Post Up,,1 Dorian Paki > Post-Up > Flash Middle > Post Pin > Dribble Move > To Basket > Miss 2 Pts
77,Dorian Paki,,,,"Off Reb, Foul",Foul,00:00:06.2,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,2:09,"Dorian Paki, Liam Teague",Off Reb,,1 Dorian Paki > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
78,Dorian Paki,,,,FTM,Free Throw,00:00:06.3,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,,Dorian Paki,,,1 Dorian Paki > Non Possession > Free Throw
