#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
11,Aidan Holmes,,,,"Turnover, Steal",Turnover,00:00:23.7,,,Ithaca College,VC@IC,12/06/2024,1,17:29,"Aidan Holmes, Sebastian Medina","P&R BH, P&R Roll Man",,15 Evan Cabral > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Aidan Holmes > P&R Roll Man > Slips the Pick > Turnover
12,Shea Fitzgerald,,,,Foul,Non Shooting Foul,00:00:24.7,,,,VC@IC,12/06/2024,1,,Evan Cabral,,,3 Shea Fitzgerald > Non Possession > Non Shooting Foul
13,Shea Fitzgerald,,,,3FGm,Miss 3 Pts,00:00:18.9,,,Vassar Brewers,VC@IC,12/06/2024,1,16:59,Shea Fitzgerald,Spot Up,,3 Shea Fitzgerald > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
14,Kreekor Karageuzian,,,,Off Reb,Run Offense,00:00:08.6,,,Vassar Brewers,VC@IC,12/06/2024,1,,Kreekor Karageuzian,Off Reb,,4 Kreekor Karageuzian > Offensive Rebound > Long > Run Offense
15,Kreekor Karageuzian,,,,2FGm,Miss 2 Pts,00:00:19.7,,,Vassar Brewers,VC@IC,12/06/2024,1,16:49,Kreekor Karageuzian,Cut,,4 Kreekor Karageuzian > Cut > Flash > Miss 2 Pts
16,Nathan Denham,,,,"2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:08.6,,,Vassar Brewers,VC@IC,12/06/2024,1,16:49,"Nathan Denham, Logan Wendell",Off Reb,,22 Nathan Denham > Offensive Rebound > Short > Scoring Attempt > Short to < 17' > Miss 2 Pts
17,Chris Leysath,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:17.7,,,Ithaca College,VC@IC,12/06/2024,1,16:32,"Chris Leysath, Sebastian Medina","P&R BH, P&R Roll Man",,1 Logan Wendell > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 30 Chris Leysath > P&R Roll Man > Rolls to Basket > Miss 2 Pts
18,Avery Lee,,,,3FGm,Miss 3 Pts,00:00:20.0,,,Vassar Brewers,VC@IC,12/06/2024,1,16:17,Avery Lee,Spot Up,,2 Avery Lee > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
19,Sebastian Medina,,,,Off Reb,Run Offense,00:00:07.0,,,Vassar Brewers,VC@IC,12/06/2024,1,,Sebastian Medina,Off Reb,,5 Sebastian Medina > Offensive Rebound > Short > Run Offense
20,Shea Fitzgerald,,,,Foul,Non Shooting Foul,00:00:10.3,,,,VC@IC,12/06/2024,1,,Evan Cabral,,,3 Shea Fitzgerald > Non Possession > Non Shooting Foul
21,Avery Lee,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:21.4,,,Vassar Brewers,VC@IC,12/06/2024,1,15:59,"Avery Lee, Chris Leysath",Spot Up,,2 Avery Lee > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts
22,Logan Wendell,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.6,,,Ithaca College,VC@IC,12/06/2024,1,15:42,"Logan Wendell, Alex Walters",P&R BH,,1 Logan Wendell > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > To Basket > Miss 2 Pts
23,Luke Adams,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:21.2,,,Vassar Brewers,VC@IC,12/06/2024,1,15:26,"Luke Adams, Cole Wissink",Spot Up,,23 Luke Adams > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
24,Cole Wissink,,,,2FGm,Miss 2 Pts,00:00:14.5,,,Ithaca College,VC@IC,12/06/2024,1,15:17,Cole Wissink,Transition,,0 Cole Wissink > Transition > Ballhandler > To Basket > Miss 2 Pts
25,Chris Leysath,,,,"2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:07.8,,,Ithaca College,VC@IC,12/06/2024,1,15:17,"Chris Leysath, Luke Adams",Off Reb,,30 Chris Leysath > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
26,Kreekor Karageuzian,,,,Turnover,Turnover,00:00:26.4,,,Vassar Brewers,VC@IC,12/06/2024,1,14:55,Kreekor Karageuzian,Spot Up,,4 Kreekor Karageuzian > Spot-Up > Drives Left > Turnover
27,Aidan Holmes,,,,Foul,Foul,00:00:12.4,,,Ithaca College,VC@IC,12/06/2024,1,14:37,"Eric Zhang, Aidan Holmes","P&R BH, Spot Up",,1 Logan Wendell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Aidan Holmes > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Foul
28,Aidan Holmes,,,,FTM,Free Throw,00:00:04.0,,,Ithaca College,VC@IC,12/06/2024,1,,Aidan Holmes,,,3 Aidan Holmes > Non Possession > Free Throw
29,Aidan Holmes,,,,FTM,Free Throw,00:00:04.7,,,Ithaca College,VC@IC,12/06/2024,1,,Aidan Holmes,,,3 Aidan Holmes > Non Possession > Free Throw
30,Aidan Holmes,,,,FTM,Free Throw,00:00:04.2,,,Ithaca College,VC@IC,12/06/2024,1,,Aidan Holmes,,,3 Aidan Holmes > Non Possession > Free Throw
31,Eric Zhang,,,,2FGM,Make 2 Pts,00:00:31.9,,,Vassar Brewers,VC@IC,12/06/2024,1,14:12,Eric Zhang,Spot Up,,13 Eric Zhang > Spot-Up > Drives Right > To Basket > Make 2 Pts
32,Logan Wendell,,,,"3FGM, Assist",Make 3 Pts,00:00:22.1,,,Ithaca College,VC@IC,12/06/2024,1,13:50,"Logan Wendell, Jaylon O'Neal",Spot Up,,1 Logan Wendell > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
33,Shea Fitzgerald,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:13.2,,,Vassar Brewers,VC@IC,12/06/2024,1,13:37,"Shea Fitzgerald, Cole Wissink",P&R BH,,3 Shea Fitzgerald > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Miss 2 Pts
34,Aidan Holmes,,,,,No Violation,00:00:11.9,,,Ithaca College,VC@IC,12/06/2024,1,,Aidan Holmes,,,3 Aidan Holmes > Non Possession > No Violation
35,Cole Wissink,,,,"2FGM, Assist",Make 2 Pts,00:00:17.5,,,Ithaca College,VC@IC,12/06/2024,1,13:23,"Cole Wissink, Logan Wendell","P&R BH, Cut",,1 Logan Wendell > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Cole Wissink > Cut > Basket > Make 2 Pts
